bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,yearbuilt,structuretaxvaluedollarcnt,assessmentyear,logerror,rf_logerror,stacking_logerror,DNN_logerror,id2
3,3,2962,261,1928,509000,2015,0.094708378,0.007636082,-0.06801939,-0.047348343,06037577603
3,3,2962,261,1928,509000,2016,0.094708378,-0.003321479,-0.031356156,0.013399355,06037577603
2,3,1200,269,1973,80000,2015,-0.0296086,0.031738051,-0.012606323,-0.03985415,06037577101
2,3,1200,269,1973,80000,2016,-0.0296086,0.037249185,0.002751142,-0.040716723,06037577101
1,1,792,266,1970,144992,2015,-0.036522346,-0.046609154,-0.09324354,-0.050440211,06037576801
1,1,792,266,1970,147203,2016,-0.036522346,-0.052820357,-0.10537547,-0.045730725,06037576801
4,6,3939,246,1905,231300,2015,0.738622047,0.290602038,0.5063085,-0.02171595,060375767
4,6,3939,246,1905,219800,2016,0.738622047,0.229800195,0.3932308,0.004930709,060375767
2,3,1363,266,1980,75914,2015,0.082638769,-0.010524236,0.030934662,-0.045645215,060375767
2,3,1363,266,1980,77071,2016,0.082638769,-0.031766158,0.017042935,-0.030795285,060375767
2,2,1008,266,1975,58602,2015,0.129710246,0.020065073,0.08142573,-0.043618843,06037576602
2,2,1008,266,1975,59495,2016,0.129710246,0.009249583,0.122559816,-0.035514832,06037576602
2,2,1030,266,1990,204789,2015,0.046870478,0.028686634,0.049101055,-0.039154582,06037576001
2,2,1030,266,1990,207912,2016,0.046870478,0.02224496,0.001083821,-0.038427223,06037576001
2,2,920,266,1990,104467,2015,-0.759819976,-0.178738797,-0.17476267,-0.038147975,06037575901
2,2,920,266,1990,106060,2016,-0.759819976,-0.156842897,-0.20572042,-0.038335133,06037575901
2,2,1034,266,1971,60811,2015,0.111437705,0.117180121,0.18941197,-0.043156158,06037575902
2,2,1034,266,1971,61738,2016,0.111437705,0.111801373,0.2450476,-0.035034493,06037575902
1,0,388,266,1923,23654,2015,-0.148177,-0.051316552,-0.021523118,-0.041369867,06037576001
1,0,388,266,1923,24014,2016,-0.148177,-0.05490919,-0.04315716,-0.040339883,06037576001
1,3,1524,261,1947,66258,2015,2.454920522,0.661017071,0.85392904,-0.02235431,06037544001
1,3,1524,261,1947,67268,2016,2.454920522,0.675835166,0.62303776,-0.03956496,06037544001
3,4,1419,261,1963,83900,2015,-0.417573744,-0.087368417,-0.0353629,-0.037801944,06037543306
3,4,1419,261,1963,88800,2016,-0.417573744,-0.104121892,-0.12156725,-0.024452407,06037543306
4,5,2377,261,1980,286604,2015,0.556670374,0.242349889,0.18553212,-0.004446387,06037543601
4,5,2377,261,1980,290974,2016,0.556670374,0.232059342,0.17185187,-0.041307747,06037543601
3,4,1708,261,1954,94801,2015,-0.470149348,-0.16040488,-0.14434695,-0.028678894,06037543602
3,4,1708,261,1954,96246,2016,-0.470149348,-0.164629286,-0.120515406,0.005728323,06037543602
2,2,1038,266,1982,95000,2015,0.512298343,0.034093067,0.06731215,-0.039308555,06037543503
2,2,1038,266,1982,95000,2016,0.512298343,0.049395323,0.07401502,0.011253409,06037543503
2,3,1756,261,1967,41382,2015,0.053068225,-0.026858146,-0.031059146,-0.035221975,06037651002
2,3,1756,261,1967,42013,2016,0.053068225,-0.009609423,-0.059815526,-0.041287385,06037651002
3,4,2100,261,1981,221364,2015,-0.318420372,-0.090342339,-0.121353745,-0.015730206,06037651002
3,4,2100,261,1981,224739,2016,-0.318420372,-0.086905567,-0.09326851,-0.028946362,06037651002
2,3,1586,261,1969,126315,2015,-0.188482452,-0.045589325,-0.03665024,-0.019693572,06037543703
2,3,1586,261,1969,128241,2016,-0.188482452,-0.030973084,-0.11721623,-0.029745705,06037543703
3,4,2079,261,1965,51382,2015,-0.132200281,0.061532363,0.101079404,-0.015531361,06037543603
3,4,2079,261,1965,52165,2016,-0.132200281,0.058688086,0.06798944,0.022905182,06037543603
1,3,1204,261,1954,29963,2015,0.065137835,0.000487798,0.032896876,-0.016511552,060372949
1,3,1204,261,1954,30419,2016,0.065137835,0.036245389,0.03254506,-0.047625989,060372949
1,2,670,261,1949,163700,2015,1.348740808,0.308405165,0.6960513,-0.052462667,06037296402
1,2,670,261,1949,176700,2016,1.348740808,0.308460405,0.53407127,-0.050475642,06037296402
4,5,2661,246,1941,137616,2015,-0.012107666,-0.090837883,-0.10914385,-0.031549431,060372074
4,5,2661,246,1941,139714,2016,-0.012107666,-0.088524893,-0.058569133,-0.015697561,060372074
4,4,1890,261,2004,185300,2015,0.088233383,0.02977438,0.053960502,-0.014142655,06037297602
4,4,1890,261,2004,159100,2016,0.088233383,0.033707779,-0.010994673,-0.005854309,06037297602
1,1,976,261,1922,84000,2015,0.076603964,0.029598749,0.063892365,-0.056738462,06037297602
1,1,976,261,1922,85281,2016,0.076603964,0.041185459,0.12053391,-0.03444957,06037297602
3,3,1672,261,1961,108452,2015,-0.309849808,-0.016195077,-0.06686181,-0.049591459,060372975
3,3,1672,261,1961,110105,2016,-0.309849808,-0.025987783,-0.076313615,-0.011633012,060372975
2,3,1284,261,1945,19315,2015,-0.114095867,0.01224482,0.012988627,-0.041565165,06037297501
2,3,1284,261,1945,19609,2016,-0.114095867,0.006031213,0.004098475,-0.025399622,06037297501
4,3,1864,246,1981,257868,2015,2.561133085,-0.123129585,-0.059841156,-0.026755951,060375990
4,3,1864,246,1981,261800,2016,2.561133085,-0.107416713,-0.08438867,-0.164585382,060375990
2,2,984,266,1972,118000,2015,0.170143438,-0.094960093,-0.1278615,-0.038280424,06037621324
2,2,984,266,1972,143300,2016,0.170143438,-0.160742261,-0.1764555,-0.038895521,06037621324
1,1,748,266,1970,82448,2015,0.112209312,-0.154656846,-0.08284432,-0.03527366,06037621301
1,1,748,266,1970,83705,2016,0.112209312,-0.14922388,-0.099407375,-0.036276236,06037621301
2,3,1802,261,1963,71676,2015,0.100139703,0.05424919,0.17632186,-0.031918608,060376214
2,3,1802,261,1963,72769,2016,0.100139703,0.016801741,0.114004284,-0.02312007,060376214
3,3,1541,266,1987,218959,2015,0.728847081,0.146293563,0.110800475,-0.025603665,060376214
3,3,1541,266,1987,222298,2016,0.728847081,0.141537531,0.104036,-0.00967359,060376214
2,4,1499,261,1959,165236,2015,-0.601444712,-0.192135617,-0.22658676,-0.055924401,06037650603
2,4,1499,261,1959,207105,2016,-0.601444712,-0.171320281,-0.16315103,-0.044363387,06037650603
4,4,2284,261,1970,246427,2015,-0.178872931,-0.111114276,-0.08125335,-0.010667427,06037650502
4,4,2284,261,1970,250185,2016,-0.178872931,-0.11812787,-0.061223626,0.00539317,06037650502
3,3,2557,261,1954,310917,2015,0.071595167,-0.024619255,0.008945346,-0.042803731,06037651302
3,3,2557,261,1954,315658,2016,0.071595167,-0.019642546,0.046183586,0.002269734,06037651302
3,2,2010,261,1972,200000,2015,-0.071852233,-0.01519228,-0.003777981,-0.014596354,06037651402
3,2,2010,261,1972,74539,2016,-0.071852233,0.01791701,0.024098366,0.03896616,06037651402
2,4,1598,261,1948,759480,2015,0.474901078,-0.041772757,-0.052030027,-0.097834408,06037651302
2,4,1598,261,1948,771062,2016,0.474901078,-0.038763904,-0.14515078,-0.094307162,06037651302
6,5,6023,261,2005,2424632,2015,1.032721545,0.531887794,0.8688134,0.135886848,06037670326
6,5,6023,261,2005,2461607,2016,1.032721545,0.53106886,0.6654351,0.087203383,06037670326
3,3,2054,246,1924,45265,2015,0.346963217,0.214630655,0.283109,-0.006879933,060376701
3,3,2054,246,1924,45955,2016,0.346963217,0.209715276,0.27594665,-0.115830377,060376701
3,3,1318,266,1976,117000,2015,-3.81e-05,-0.027038688,-0.037323236,-0.036833223,060376701
3,3,1318,266,1976,117000,2016,-3.81e-05,-0.032601919,-0.036461174,-0.006886076,060376701
3,3,1319,261,1955,24050,2015,-0.181082199,-0.031118141,-0.048322022,-0.03708481,060376701
3,3,1319,261,1955,24416,2016,-0.181082199,-0.025658799,-0.033351183,-0.033267744,060376701
2,2,1148,266,1971,106600,2015,0.158677309,-0.055009426,-0.10305005,-0.040177055,06037296401
2,2,1148,266,1971,108225,2016,0.158677309,-0.042111131,-0.121292055,-0.025198951,06037296401
2,3,1639,261,1939,172900,2015,-0.077887038,-0.080244202,-0.045238912,-0.050017394,06037670702
2,3,1639,261,1939,172900,2016,-0.077887038,-0.093801991,-0.0666424,-0.04540363,06037670702
2,3,1952,261,1961,74228,2015,0.265064675,-0.017722454,-0.041101933,-0.031484071,060372974
2,3,1952,261,1961,75359,2016,0.265064675,0.009450203,0.02229482,-0.023308713,060372974
4,3,3556,269,1984,489160,2015,0.123675441,-0.108026456,-0.110062,0.040726777,06037670602
4,3,3556,269,1984,496619,2016,0.123675441,-0.097203882,-0.17331547,0.046617057,06037670602
5,4,4096,261,1970,351244,2015,-0.09746179,0.034284763,-0.049946487,0.04340459,06037670602
5,4,4096,261,1970,356600,2016,-0.09746179,0.040925343,-0.009373009,0.073126316,06037670602
3,3,2149,261,1976,283917,2015,-0.023573795,-0.011372818,-0.016825438,-0.026536662,06037670602
3,3,2149,261,1976,288246,2016,-0.023573795,0.003443759,0.004313528,-0.007819407,06037670602
3,5,2788,261,1972,111564,2015,0.251679762,0.080125385,0.08010584,0.001158256,06037670413
3,5,2788,261,1972,113265,2016,0.251679762,0.068733091,0.115127444,-0.033230551,06037670413
3,3,1514,269,1994,133250,2015,-0.386869042,-0.100730862,-0.049811184,-0.032798737,06037502801
3,3,1514,269,1994,135282,2016,-0.386869042,-0.102413031,-0.04664433,-0.019355694,06037502801
2,2,1034,269,1977,125253,2015,-0.248133798,-0.116476094,-0.09941608,-0.049169414,06037502801
2,2,1034,269,1977,127163,2016,-0.248133798,-0.111413783,-0.09079027,-0.030784816,06037502801
2,3,1064,261,1974,114476,2015,0.267180002,0.036271684,0.022703618,-0.025077596,06037550301
2,3,1064,261,1974,86499,2016,0.267180002,0.003077221,0.038895905,-0.024201479,06037550301
3,4,1844,261,1960,125300,2015,-0.150908176,-0.043154368,-0.041697323,-0.014589392,06037503703
3,4,1844,261,1960,125300,2016,-0.150908176,-0.050677504,-0.031169772,-0.016001971,06037503703
2,2,1132,266,1984,67499,2015,-0.074482671,-0.148902654,-0.17252153,-0.04413452,06037503703
2,2,1132,266,1984,68528,2016,-0.074482671,-0.140490759,-0.1626221,-0.038258802,06037503703
3,4,2734,269,1997,184982,2015,-0.236602403,-0.003265199,-0.05232799,-0.003949087,06037503703
3,4,2734,269,1997,187802,2016,-0.236602403,-0.019801555,-0.03059125,0.002602391,06037503703
2,3,1204,261,1959,84792,2015,-0.114095867,-0.085939175,-0.096272945,-0.020992529,06037504002
2,3,1204,261,1959,86085,2016,-0.114095867,-0.109972865,-0.09514016,-0.043355517,06037504002
2,4,1144,261,1955,60213,2015,0.005996748,-0.114943839,-0.07884157,0.005146515,06037504101
2,4,1144,261,1955,61131,2016,0.005996748,-0.089770937,-0.08546275,-0.037293814,06037504101
1,2,752,261,1949,58969,2015,-0.132200281,-0.013932961,-0.003823936,-0.053417057,060375527
1,2,752,261,1949,178684,2016,-0.132200281,-0.009553147,-0.011583447,-0.044466507,060375527
1,2,792,261,1948,18128,2015,0.233508888,0.131384107,0.14081794,-0.051989298,06037552701
1,2,792,261,1948,18404,2016,0.233508888,0.117410635,0.20109469,-0.040395465,06037552701
3,5,1846,261,1957,197200,2015,-0.150929353,-0.127412763,-0.09250414,-0.017791525,06037503902
3,5,1846,261,1957,200207,2016,-0.150929353,-0.118881902,-0.067854166,-0.035187911,06037503902
4,4,2334,261,1981,165656,2015,0.129589521,0.109059777,0.12905982,-0.013060302,060374337
4,4,2334,261,1981,192520,2016,0.129589521,0.078779972,0.064364314,0.028381329,060374337
2,3,1685,261,1949,136341,2015,0.159194536,-0.096004093,-0.10033423,-0.019409437,060375013
2,3,1685,261,1949,110865,2016,0.159194536,-0.030543177,-0.002958477,-0.031010363,060375013
2,2,1460,246,1929,117259,2015,-0.606926224,-0.358816893,-0.5443257,-0.01609068,060375014
2,2,1460,246,1929,119047,2016,-0.606926224,-0.352436303,-0.52721906,0.001311485,060375014
2,3,1106,261,1950,6174,2015,0.195546998,0.048301276,0.025577933,-0.021700004,06037503301
2,3,1106,261,1950,6268,2016,0.195546998,0.062325826,0.053284466,-0.039018322,06037503301
2,3,1310,261,1954,139406,2015,0.009416619,-0.030256456,-0.022915721,-0.029676968,06037503202
2,3,1310,261,1954,141531,2016,0.009416619,-0.028204799,-0.036605,0.005450856,06037503202
2,4,1550,261,1950,33222,2015,0.158677309,0.036966489,0.018252939,0.003757101,060375021
2,4,1550,261,1950,33728,2016,0.158677309,0.029076901,0.051512778,-0.040141709,060375021
3,3,1187,266,1973,109289,2015,-0.035643405,-0.04106572,-0.013039112,-0.046168871,06037408623
3,3,1187,266,1973,110955,2016,-0.035643405,-0.036715396,-0.053070843,-0.019657778,06037408623
3,3,2608,261,1996,249343,2015,-0.187117004,-0.007984783,-0.018380105,-0.013387229,06037408703
3,3,2608,261,1996,253145,2016,-0.187117004,-0.00730194,-0.04276544,0.029745381,06037408703
3,4,2804,261,1970,362440,2015,-0.241785774,-0.102044472,-0.014482915,0.02510624,06037500203
3,4,2804,261,1970,367967,2016,-0.241785774,-0.108118475,-0.060282707,-0.001480196,06037500203
3,3,1946,269,1980,137085,2015,-0.237424015,0.027977318,-0.021959543,-0.022392357,06037408628
3,3,1946,269,1980,139175,2016,-0.237424015,0.032600169,-0.01438427,-0.002373692,06037408628
1,2,650,261,1922,125421,2015,-0.457476258,-0.411404665,-0.65471125,-0.040719472,06037401902
1,2,650,261,1922,82000,2016,-0.457476258,-0.219977069,-0.36505914,-0.029390413,06037401902
2,3,1359,261,1960,112299,2015,-0.203107266,-0.12673417,-0.095722854,-0.030528255,06037402706
2,3,1359,261,1960,114011,2016,-0.203107266,-0.113120296,-0.054807246,-0.016314687,06037402706
2,4,1359,261,1956,76374,2015,-0.416132348,0.004803657,0.010117084,0.010184646,06037402706
2,4,1359,261,1956,77538,2016,-0.416132348,-0.001014909,-0.072672546,-0.015793057,06037402706
2,3,1363,261,1901,4482,2015,0.05910303,0.091756987,0.1285856,-0.0188426,06037402903
2,3,1363,261,1901,4550,2016,0.05910303,0.105424096,0.13873804,-0.019137975,06037402903
1,3,1468,261,1928,171113,2015,-0.199790094,-0.211861384,-0.30773383,-0.028344806,06037402601
1,3,1468,261,1928,173722,2016,-0.199790094,-0.219477707,-0.26503015,-0.028223779,06037402601
1,3,936,261,1957,31639,2015,-0.181082199,0.073383313,0.06396812,-0.019865608,060374030
1,3,936,261,1957,32121,2016,-0.181082199,0.069236678,0.124441415,-0.003718637,060374030
2,3,1600,261,1985,96400,2015,0.087315003,0.121692,0.009508997,-0.036912084,06037402405
2,3,1600,261,1985,97870,2016,0.087315003,0.106573654,0.13751683,-0.021242017,06037402405
2,3,1256,261,1953,120138,2015,-0.18059799,-0.131878537,-0.12026596,-0.029418025,06037402102
2,3,1256,261,1953,121970,2016,-0.18059799,-0.133255294,-0.085332274,-0.017443476,06037402102
2,3,1707,261,1956,108608,2015,-0.087999292,-0.029728212,-0.005632103,-0.022794493,06037402102
2,3,1707,261,1956,110264,2016,-0.087999292,-0.006669685,-0.03831327,-0.006240036,06037402102
2,3,1266,261,1961,81108,2015,-0.16668804,-0.011760483,-0.013988972,-0.033734798,06037401704
2,3,1266,261,1961,82344,2016,-0.16668804,-0.026363781,-0.013315022,-0.019463204,06037401704
2,4,1505,261,1963,48328,2015,0.031671296,0.009877643,0.033299983,0.003552068,06037401202
2,4,1505,261,1963,49065,2016,0.031671296,-0.000282772,0.0643881,-0.023931319,06037401202
1,3,1220,261,1907,124367,2015,-0.053731611,-0.106498185,-0.13994282,-0.020614443,06037401311
1,3,1220,261,1907,126263,2016,-0.053731611,-0.1125893,-0.1739958,-0.056734804,06037401311
2,4,1830,261,1977,165625,2015,-0.138235086,-0.076632405,-0.06673974,-0.016068608,06037401304
2,4,1830,261,1977,168150,2016,-0.138235086,-0.064024978,-0.07408559,-0.021620877,06037401304
2,3,1223,261,1960,59189,2015,0.986049042,0.239928382,0.37341943,-0.03486827,06037403703
2,3,1223,261,1960,60091,2016,0.986049042,0.242775761,0.3789622,-0.02400377,06037403703
2,4,1573,261,1955,173323,2015,-0.236602403,-0.104512177,-0.14821869,-0.006122503,06037403801
2,4,1573,261,1955,175966,2016,-0.236602403,-0.096439296,-0.1330347,-0.031866051,06037403801
4,4,3414,261,1989,326866,2015,-0.201678482,0.069765928,0.046340436,0.031974461,06037401304
4,4,3414,261,1989,331850,2016,-0.201678482,0.058370019,0.09831405,0.061910685,06037401304
2,3,1130,261,1951,103930,2015,-3.81e-05,-0.014816122,0.002420753,-0.029192684,060374056
2,3,1130,261,1951,105514,2016,-3.81e-05,0.012748898,-0.046506107,-0.034776382,060374056
2,3,1414,261,1953,36084,2015,0.015675841,0.040816058,0.07226747,-0.028014727,06037405501
2,3,1414,261,1953,106195,2016,0.015675841,-0.063584922,-0.123132646,-0.025846403,06037405501
2,3,1200,261,1958,92000,2015,0.106174507,-0.010680275,-0.031731367,-0.027350318,06037407301
2,3,1200,261,1958,93403,2016,0.106174507,-0.003746946,-0.040857196,0.010893784,06037407301
2,4,1520,261,1955,111100,2015,1.659533254,0.13973455,0.17663378,-0.021660274,06037407301
2,4,1520,261,1955,111100,2015,-1.163478392,0.13973455,0.17663378,-0.021660274,06037407301
2,4,1520,261,1955,116000,2016,1.659533254,0.120270342,0.1606479,-0.007171534,06037407301
2,4,1520,261,1955,116000,2016,-1.163478392,0.120270342,0.1606479,-0.007171534,06037407301
2,3,1642,261,1953,130212,2015,-0.038015604,-0.052794523,-0.053693354,-0.022090994,060374065
2,3,1642,261,1953,132197,2016,-0.038015604,-0.036478677,-0.036746025,-0.018385096,060374065
2,3,1717,261,1952,198200,2015,0.05471759,-0.115778264,-0.07051492,-0.0208582,06037406412
2,3,1717,261,1952,211000,2016,0.05471759,-0.130823808,-0.05604559,-0.022288837,06037406412
2,2,1840,261,1955,114960,2015,-0.095991452,-0.025025564,0.004743546,-0.019775983,06037406601
2,2,1840,261,1955,116713,2016,-0.095991452,-0.023848027,-0.027284324,-0.000365891,06037406601
2,2,1220,261,1948,32819,2015,-0.295560221,-0.005503758,-0.035343766,-0.053559609,06037430302
2,2,1220,261,1948,124500,2016,-0.295560221,-0.133480614,-0.13317722,-0.028539497,06037430302
1,2,812,261,1938,93022,2015,0.105401317,-0.045337541,-0.11781204,-0.05201846,06037431001
1,2,812,261,1938,94440,2016,0.105401317,-0.038632329,-0.13444245,-0.036190655,06037431001
2,4,1607,246,1948,103401,2015,-0.638076376,-0.410281542,-0.8166634,0.005001735,06037431001
2,4,1607,246,1948,104977,2016,-0.638076376,-0.433535376,-0.51555765,-0.009979529,06037431001
3,3,2093,246,1950,149711,2015,-0.82575452,-0.38496708,-0.41026932,-0.005078297,06037431001
3,3,2093,246,1950,151994,2016,-0.82575452,-0.386077242,-0.43365932,0.030192044,06037431001
2,2,1092,261,1941,57409,2015,-0.406617909,-0.071188871,-0.028986394,-0.056014195,06037430302
2,2,1092,261,1941,58284,2016,-0.406617909,-0.081041399,-0.08309126,-0.02982248,06037430302
2,3,1471,261,1924,173469,2015,0.352394542,-0.092152813,-0.100032985,-0.034400228,06037430301
2,3,1471,261,1924,176114,2016,0.352394542,-0.113144825,-0.10392088,-0.037181612,06037430301
1,2,768,261,1951,65225,2015,-0.368161147,0.014489906,0.024687618,-0.049180791,06037430102
1,2,768,261,1951,66219,2016,-0.368161147,0.015165371,0.03258115,-0.031419903,06037430102
1,2,899,261,1949,68338,2015,0.204541825,0.139773027,0.016747445,-0.058402549,060374325
1,2,899,261,1949,69380,2016,0.204541825,0.124004617,0.08711335,-0.035985034,060374325
1,1,572,261,1941,81598,2015,0.685515765,0.086641507,0.10293159,-0.058058515,06037432601
1,1,572,261,1941,55838,2016,0.685515765,0.295015856,0.5838063,-0.037562601,06037432601
1,2,1011,261,1950,22827,2015,0.785693524,0.147636596,0.3231153,-0.055244226,06037432401
1,2,1011,261,1950,23175,2016,0.785693524,0.106014375,0.31486964,-0.029711969,06037432401
2,4,1140,261,1947,130353,2015,-0.162977785,-0.127314857,-0.18995196,-0.004480321,06037432102
0,0,0,261,0,0,2016,-0.162977785,-0.224943571,-0.2456407,-0.027094061,06037432102
3,3,1930,261,1959,192000,2015,-0.006751278,-0.036097892,0.015992224,-0.0376378,06037432901
3,3,1930,261,1959,204000,2016,-0.006751278,-0.034945469,-0.02014631,0.015258335,06037432901
2,4,1198,261,1954,36173,2015,-0.663674955,-0.034768696,-0.052481055,0.001836952,06037404202
2,4,1198,261,1954,36724,2016,-0.663674955,-0.011206541,-0.07775223,-0.036014579,06037404202
1,3,955,261,1955,77240,2015,-0.040530046,0.036154164,0.08515555,-0.025166679,06037404202
1,3,955,261,1955,78417,2016,-0.040530046,0.043666057,0.0949741,-0.011880009,06037404202
2,3,1068,261,1954,31545,2015,0.112209312,0.054997422,0.05115488,-0.033578441,06037401102
2,3,1068,261,1954,32026,2016,0.112209312,0.063495463,0.030281693,-0.020838171,06037401102
2,3,1662,261,1956,150753,2015,0.100568955,0.002127964,-0.006435156,-0.025057545,06037401001
2,3,1662,261,1956,153051,2016,0.100568955,0.01655516,0.004461795,-0.00596394,06037401001
2,4,1524,261,1977,118000,2015,-0.327204893,-0.131925815,-0.11255288,-0.011156876,06037401202
